	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225
164	3.501	3.457	4.405	3.151	4	3.489	3.526	3.426	3.585	3.536	4.462	4.487	4.864	4.228	4.673	2.95	4.487	3.388	3.731	4.696	4.602	3.354	4.875	4.549	5.115	4.512	3.699	3.901	4.842	4.675	4.975	4.234	3.39	4.941	5.163	5.595	3.967	5.258	5.153	9.355	5.787	5.503	4.174	4.932	5.301	5.965	5.059	3.368	5.457	6.365	5.074	6.72	5.091	6.743	5.564	5.34	6.417	6.225	36.095	7.551	5.058	3.386	22.315	6.362	10.807	6.37	6.209	8.661	6.902	7.367	7.824	5.218	9.398	6.132	10.646	2.75	7.426	5.829	7.124	4.052	4.297	8.98	9.638	7.289	27.373	32.234	3.735	6.943	23.431	7.715	11.42	35.959	6.479	22.593	40.629	11.729	7.146	17.434	26.117	28.129	37.018	4.763	13.231	24.001	31.425	15.851	15.2	7.654	19.298	21.337	38.148	15.09	55.92	12.271	43.651	32.645	7.063	20.635	12.494	17.044	13.687	38.336	26.581	28.954	21.088	9.773	30.106	11.699	18.829	11.83	10.033	14.277	16.596	28.072	11.602	34.769	34.308	11.328	39.085	31.583	27.818	23.499	41.742	38.113	24.128	30.138	37.27	42.043	37.053	39.46	19.039	11.676	26.282	31.185	36.837	40.662	17.558	8.15	2.592	3.126	4.08	1.695	0.914	0	3.086	2.641	0.318	1.009	1.092	0.319	0.76	12.753	0.694	0.817	12.362	6.794	3.842	1.493	0.785	1.002	0.689	3.102	3.905	6.85	1.345	1.925	8.179	5.942	7.278	1.167	6.339	1.143	1.85	7.286	1.475	3.707	2.521	2.308	1.751	6.465	4.202	2.107	5.191	17.877	1.697	10.416	2.792	2.818	29.735	16.958	3.715	3.155	6.815	4.146	4.23	5.842	5.282	5.495	4.562	7.763	7.624	2.482	5.35	6.186	5.286
165	1.785	2.648	3.596	2.342	2.937	3.425	1.634	1.792	1.624	1.071	2.382	1.852	2.502	3.567	3.913	1.615	3.678	0.753	1.224	2.061	3.793	2.891	2.133	1.914	2.48	2.979	1.064	1.266	2.964	2.04	4.314	1.599	0.755	2.306	4.502	2.96	1.332	4.449	2.737	8.546	3.152	4.694	3.365	4.123	4.917	5.156	4.741	0.733	3.537	3.73	4.265	4.395	2.456	4.242	3.188	4.531	3.782	5.929	33.46	4.916	2.423	3.081	22.617	4.254	8.172	5.561	5.825	7.273	4.267	4.732	7.528	4.944	6.763	5.323	10.948	1.728	4.791	6.087	6.828	3.907	3.913	8.171	9.34	4.654	27.675	29.599	4.045	6.559	23.733	7.331	11.722	33.324	6.101	22.895	37.994	10.92	6.762	17.736	23.482	28.431	34.383	5.065	13.533	21.366	31.727	16.153	15.502	9.578	19.6	21.639	35.513	12.455	53.285	12.573	41.016	30.01	6.767	20.937	12.274	17.346	13.386	38.638	36.466	29.256	21.39	8.964	30.408	10.89	20.514	9.195	9.224	11.642	16.898	28.374	10.793	35.071	34.61	10.519	36.45	31.885	28.12	23.801	39.107	38.415	34.013	30.44	37.572	39.408	37.355	36.825	19.341	10.867	23.647	31.487	37.139	40.964	19.243	5.515	1.87	1.149	1.445	1.473	2.24	3.081	0	0.539	2.652	3.174	2.183	3.203	3.036	14.438	2.621	3.264	10.79	5.222	2.008	1.569	3.999	3.757	2.99	0.621	0.873	4.758	3.85	4.925	6.607	1.595	5.706	3.154	6.386	3.898	4.014	6.982	2.15	1.188	5.059	2.267	5.915	1.896	1.106	5.059	4.788	19.562	4.599	12.101	3.094	4.503	31.42	18.643	4.017	4.84	7.117	5.315	4.532	4.27	5.584	7.18	6.247	8.065	9.309	3.411	5.046	7.871	7.841
166	2.21	3.192	4.14	2.886	3.735	3.821	2.04	2.198	2.049	1.477	2.807	2.277	2.927	3.963	4.408	2.021	4.222	1.178	1.649	2.486	4.337	3.435	2.558	2.339	2.905	3.404	1.489	1.691	4.577	2.465	4.71	2.024	1.18	2.731	4.898	3.385	1.757	4.993	3.162	9.09	3.577	5.238	3.909	4.667	5.461	5.7	5.219	1.158	5.192	4.155	4.809	4.82	2.881	4.667	3.613	5.075	4.207	6.473	33.885	5.341	2.848	3.6	23.097	4.679	8.597	6.105	6.369	7.817	4.692	5.157	8.072	5.488	7.188	5.867	11.428	2.086	5.216	6.58	7.372	4.451	4.457	8.715	9.884	5.079	28.155	30.024	3.885	7.103	24.213	7.875	12.202	33.749	6.645	34.88	38.419	23.094	7.306	18.216	23.907	40.416	34.808	5.584	25.518	21.791	43.712	16.633	15.982	10.122	20.08	22.119	35.938	12.88	53.71	13.053	41.441	30.435	7.311	32.922	12.818	17.826	13.93	39.118	36.891	29.736	21.87	9.508	30.888	11.434	20.096	9.62	9.768	12.067	28.883	40.359	11.337	35.551	35.09	11.063	36.875	43.87	40.105	24.281	39.532	38.895	34.438	42.425	38.052	39.833	37.835	37.25	19.821	23.041	24.072	31.967	37.619	41.444	18.825	5.94	1.452	1.216	1.87	1.055	1.822	2.663	0.51	0	2.234	2.756	1.765	2.785	2.618	14.02	2.203	2.846	10.276	4.708	1.304	1.151	3.581	3.339	2.572	0.442	1.03	4.764	3.432	4.507	6.093	1.674	5.192	2.736	5.872	3.48	3.596	6.564	1.732	0.954	4.641	2.786	5.497	1.933	1.263	4.641	4.274	19.144	4.181	11.683	3.613	4.085	31.002	18.225	4.536	4.422	7.597	4.897	5.051	3.756	6.064	6.762	5.829	8.545	8.891	2.993	4.628	7.453	7.423
167	3.704	3.66	4.608	3.354	4.203	3.692	3.933	4.091	3.942	3.37	4.7	4.17	4.82	4.431	4.876	3.153	4.69	3.071	3.542	4.379	4.805	3.557	4.451	4.232	4.798	5.297	3.382	3.584	5.045	4.358	5.178	3.917	3.073	4.624	5.366	5.278	3.65	5.461	5.055	9.558	5.47	5.706	4.377	5.135	5.504	6.168	5.262	3.051	5.66	6.048	5.277	6.713	4.774	6.56	5.506	5.543	6.1	6.428	35.778	7.234	4.741	3.589	24.902	6.572	10.49	6.573	6.412	11.248	6.585	7.05	8.027	5.421	9.081	6.335	13.233	2.953	7.109	6.032	7.327	4.255	4.5	9.183	12.225	6.972	29.96	31.917	3.938	7.146	26.018	7.918	14.007	35.642	6.682	34.504	40.312	11.932	7.349	20.021	25.8	40.04	36.701	4.966	25.142	23.684	43.336	18.438	17.787	7.857	21.885	23.924	37.831	14.773	55.603	14.858	43.334	32.328	7.266	32.546	15.081	19.631	16.274	40.923	38.492	31.541	23.675	9.976	32.693	11.902	19.72	11.513	10.236	13.96	28.507	39.983	11.805	37.356	36.895	11.531	38.768	43.494	39.729	26.086	41.425	40.7	36.039	42.049	39.857	41.726	39.64	39.143	21.626	11.879	25.965	33.772	39.424	43.249	18.449	7.833	3.332	3.096	3.763	1.378	1.005	0.318	2.769	2.324	0	1.212	0.775	0.512	0.958	13.644	0.377	0.894	12.045	6.477	3.525	1.396	1.093	1.325	0.839	2.785	3.588	6.533	1.574	2.233	7.862	5.625	6.961	1.003	6.022	1.466	1.78	6.969	1.311	3.39	2.737	2.511	2.117	6.148	3.885	4.265	4.874	18.768	2.02	11.307	2.995	3.709	30.626	17.849	3.918	4.046	9.402	4.349	4.433	5.525	5.485	6.386	5.453	10.35	8.515	2.318	5.033	7.077	9.019
168	2.888	2.844	3.792	2.538	3.387	2.876	2.913	2.813	2.972	2.923	3.849	3.577	4.251	3.615	4.06	2.337	3.874	3.884	3.118	5.192	3.989	2.741	4.262	5.045	4.515	3.899	4.195	4.397	4.229	5.171	4.362	4.73	3.886	5.437	4.55	6.091	4.463	4.645	4.54	8.742	6.283	4.89	3.561	4.319	4.688	5.352	4.446	3.864	4.844	6.861	4.461	6.107	5.587	6.13	4.951	4.727	6.913	5.612	36.591	8.047	5.554	2.773	21.702	5.749	11.303	5.757	5.596	8.048	7.398	7.863	7.211	4.605	9.894	5.519	10.033	2.137	7.922	5.216	6.511	3.439	3.684	8.367	9.025	7.785	26.76	32.73	3.122	6.33	22.818	7.102	10.807	36.455	5.866	32.542	41.125	11.116	6.533	16.821	26.613	38.078	37.514	4.15	23.18	24.497	41.374	15.238	14.587	7.041	18.685	20.724	38.644	15.586	56.416	11.658	44.147	33.141	6.45	30.584	11.881	16.431	13.074	37.723	36.53	28.341	20.475	9.16	29.493	11.086	17.758	12.326	9.42	14.773	26.545	38.021	10.989	34.156	33.695	10.715	39.581	41.532	37.767	22.886	42.238	37.5	34.077	40.087	36.657	42.539	36.44	39.956	18.426	11.063	26.778	30.572	36.224	40.049	16.487	8.646	1.979	2.513	4.576	1.948	1.055	1.009	3.582	3.137	1.212	0	1.345	0.701	0.258	11.682	1.759	1.46	12.867	7.299	4.338	1.936	1.221	0.979	1.511	3.598	4.401	7.355	0.72	3.013	8.684	6.447	7.783	2.278	8.463	0.683	2.591	9.053	2.825	4.203	3.622	1.695	2.157	6.97	4.698	2.303	6.865	16.806	1.422	9.345	2.179	1.747	28.664	15.887	3.102	2.084	6.202	3.533	3.617	6.347	4.669	4.424	3.491	7.15	6.553	5.482	7.117	5.115	7.057
169	4.105	4.061	5.009	3.755	4.604	4.093	3.058	4.03	3.067	2.495	3.825	3.295	3.945	4.832	5.277	3.554	5.091	2.196	2.667	3.504	5.206	3.958	3.576	3.357	3.923	5.116	2.507	2.709	5.446	3.483	5.579	3.042	2.198	3.749	5.767	4.403	2.775	5.862	4.18	9.959	4.595	6.107	4.778	5.536	5.905	6.569	5.663	2.176	6.061	5.173	5.678	5.838	3.899	7.347	6.168	5.944	5.225	6.829	34.903	6.359	3.866	3.99	24.433	5.697	9.615	6.974	6.813	10.779	5.71	6.175	8.428	5.822	8.206	6.736	12.764	3.354	6.234	6.433	9.047	4.656	4.901	9.584	11.756	6.097	29.491	31.042	4.339	7.547	25.549	8.319	13.538	34.767	7.083	34.035	39.437	12.333	7.75	19.552	24.925	39.571	35.826	5.367	24.673	22.809	42.867	17.969	17.318	8.258	21.416	23.455	36.956	13.898	54.728	14.389	42.459	31.453	7.667	32.077	14.612	19.162	15.805	40.454	38.023	31.072	23.206	10.377	32.224	12.303	19.251	10.638	10.637	13.085	28.038	39.514	12.206	36.887	36.426	11.932	37.893	43.025	39.26	25.617	40.55	40.231	35.57	41.58	39.388	40.851	39.171	38.268	21.157	12.28	25.09	33.303	38.955	42.78	17.98	6.958	2.457	2.221	2.888	0.548	0.56	1.204	1.894	1.449	0.775	1.366	0	1.101	1.086	13.175	0.516	1.709	11.17	5.602	2.65	0.693	1.677	1.925	1.338	1.91	2.713	5.658	2.587	2.766	6.987	4.75	6.086	1.502	6.766	2.066	2.279	6.822	1.81	2.515	3.236	2.912	3.103	5.273	3.01	3.796	4.727	18.299	2.62	10.838	3.396	3.24	30.157	17.38	4.319	3.577	8.933	5.846	4.834	4.65	5.886	5.917	4.984	9.881	8.046	2.817	4.886	6.608	8.55
170	3.193	3.149	4.097	2.843	3.692	3.181	3.218	3.118	3.277	3.228	4.154	3.882	4.556	3.92	4.365	2.642	4.179	4.189	3.423	5.497	4.294	3.046	4.567	5.35	4.82	4.204	4.5	4.702	4.534	5.476	4.667	5.035	4.191	5.742	4.855	6.396	4.768	4.95	4.845	9.047	6.588	5.195	3.866	4.624	4.993	5.657	4.751	4.169	5.149	7.166	4.766	6.412	5.892	6.435	5.256	5.032	7.218	5.917	36.896	8.352	5.859	3.078	22.007	6.054	11.608	6.062	5.901	8.353	7.703	8.168	7.516	4.91	10.199	5.824	10.338	2.442	8.227	5.521	6.816	3.744	3.989	8.672	9.33	8.09	27.065	33.035	3.427	6.635	23.123	7.407	11.112	36.76	6.171	22.285	41.43	11.421	6.838	17.126	26.918	27.821	37.819	4.455	12.923	24.802	31.117	15.543	14.892	7.346	18.99	21.029	38.949	15.891	56.721	11.963	44.452	33.446	6.755	20.327	12.186	16.736	13.379	38.028	26.273	28.646	20.78	9.465	29.798	11.391	18.521	12.631	9.725	15.078	16.288	27.764	11.294	34.461	34	11.02	39.886	31.275	27.51	23.191	42.543	37.805	23.82	29.83	36.962	42.844	36.745	40.261	18.731	11.368	27.083	30.877	36.529	40.354	17.25	8.951	2.284	2.818	4.881	1.699	0.806	0.319	3.887	3.442	0.512	0.701	1.096	0	0.447	12.445	0.888	0.833	13.172	7.604	4.643	1.687	0.603	0.814	0.875	3.903	4.706	7.66	1.063	1.941	8.989	6.752	8.088	1.514	6.533	0.955	1.866	7.48	1.822	4.508	2.537	2	1.992	7.275	5.003	1.919	5.385	17.569	1.509	10.108	2.484	2.51	29.427	16.65	3.407	2.847	6.507	3.838	3.922	6.652	4.974	5.187	4.254	7.455	7.316	2.829	5.544	5.878	5.098
171	2.75	2.706	3.654	2.4	3.249	2.738	2.775	2.675	2.834	2.785	3.711	3.439	4.113	3.477	3.922	2.199	3.736	3.746	2.98	5.054	3.851	2.603	4.124	4.907	4.377	3.761	4.057	4.259	4.091	5.033	4.224	4.592	3.748	5.299	4.412	5.953	4.325	4.507	4.402	8.604	6.145	4.752	3.423	4.181	4.55	5.214	4.308	3.726	4.706	6.723	4.323	5.969	5.449	5.992	4.813	4.589	6.775	5.474	36.453	7.909	5.416	2.635	21.564	5.611	11.165	5.619	5.458	7.91	7.26	7.725	7.073	4.467	9.756	5.381	9.895	1.999	7.784	5.078	6.373	3.301	3.546	8.229	8.887	7.647	26.622	32.592	2.984	6.192	22.68	6.964	10.669	36.317	5.728	21.842	40.987	10.978	6.395	16.683	26.475	27.378	37.376	4.012	12.48	24.359	30.674	15.1	14.449	6.903	18.547	20.586	38.506	15.448	56.278	11.52	44.009	33.003	6.312	19.884	11.743	16.293	12.936	37.585	25.83	28.203	20.337	9.022	29.355	10.948	18.078	12.188	9.282	14.635	15.845	27.321	10.851	34.018	33.557	10.577	39.443	30.832	27.067	22.748	42.1	37.362	23.377	29.387	36.519	42.401	36.302	39.818	18.288	10.925	26.64	30.434	36.086	39.911	16.807	8.508	1.841	2.375	4.438	1.689	0.796	0.871	3.444	2.999	0.958	0.258	1.086	0.447	0	12.002	1.5	1.322	12.729	7.161	4.2	1.677	1.083	0.841	1.373	3.46	4.263	7.217	0.99	2.875	8.546	6.309	7.645	2.14	8.325	0.982	2.453	8.915	2.268	4.065	3.484	1.557	2.019	6.832	4.56	2.623	6.727	17.126	1.536	9.665	2.041	2.067	28.984	16.207	2.964	2.404	6.064	3.395	3.479	6.209	4.531	4.744	3.811	7.012	6.873	5.344	6.979	5.435	7.377
172	14.51	14.466	14.427	14.16	15.009	14.498	14.535	14.435	14.594	15.651	15.471	16.451	15.873	15.237	15.682	13.959	15.496	15.352	14.74	16.66	15.611	14.074	16.732	16.513	17.079	15.521	15.663	15.865	15.851	16.639	14.352	16.198	15.354	16.905	14.656	17.559	15.931	16.267	16.162	28.781	17.751	16.512	15.183	15.941	14.764	16.974	14.522	15.332	16.466	18.329	16.083	17.729	17.055	17.752	16.573	16.349	18.381	14.808	57.505	19.515	17.022	13.812	29.303	17.371	33.755	17.379	15.631	16.282	18.866	19.331	16.606	14.667	21.362	15.589	16.904	13.759	19.39	15.88	15.55	13.515	13.76	19.989	17.259	19.253	34.361	53.644	14.161	17.564	30.419	17.114	23.311	57.369	15.942	32.271	62.039	28.342	17.71	24.422	47.527	37.807	58.428	13.993	22.909	45.411	41.103	22.839	21.458	18.304	25.556	28.325	59.558	36.499	77.33	11.635	65.061	39.733	16.885	30.313	20.115	24.032	24.361	45.324	36.259	32.925	27.346	28.553	37.094	18.201	13.93	23.794	29.459	26.241	26.274	37.75	31.107	41.757	41.296	20.912	60.495	41.261	37.496	30.487	63.152	45.101	33.806	39.816	44.258	63.453	44.041	60.87	25.297	28.289	47.692	38.173	43.825	44.144	7.465	20.114	13.601	14.135	16.044	15.012	13.608	13.679	15.05	14.605	13.882	13.066	13.898	13.371	12.928	0	14.312	14.13	24.335	18.767	15.806	15.108	13.891	13.649	14.181	15.066	15.869	18.823	11.658	13.381	20.152	17.915	19.251	13.795	15.397	13.79	17.553	15.98	15.689	15.671	14.361	13.317	12.73	18.438	16.166	11.874	15.691	7.784	12.215	11.691	13.046	11.213	13.2	6.528	12.664	11.625	14.909	11.753	12.885	17.815	13.896	9.4	10.891	14.751	13.593	16.95	14.979	10.909	15.173
173	3.687	4.499	5.447	4.193	5.042	4.531	3.517	3.675	3.526	2.954	4.284	3.754	4.404	5.27	5.715	3.498	5.529	2.655	3.126	3.963	5.644	4.396	4.035	3.816	4.382	4.881	2.966	3.168	5.884	3.942	6.017	3.501	2.657	4.208	6.205	4.862	3.234	6.3	4.639	10.397	5.054	6.545	5.216	5.974	6.343	7.007	6.101	2.635	6.499	5.632	6.116	6.297	4.358	6.144	5.09	6.382	5.684	7.267	35.362	6.818	4.325	4.428	24.871	6.156	10.074	7.412	7.251	11.217	6.169	6.634	8.866	6.26	8.665	7.174	13.202	3.55	6.693	6.871	9.485	5.094	5.339	10.022	12.194	6.556	29.929	31.501	4.777	7.985	25.987	8.757	13.976	35.226	7.521	34.473	39.896	12.771	8.188	19.99	25.384	40.009	36.285	5.805	25.111	23.268	43.305	18.407	17.756	8.696	21.854	23.893	37.415	14.357	55.187	14.827	42.918	31.912	8.105	32.515	15.05	19.6	16.243	40.892	38.461	31.51	23.644	10.815	32.662	12.741	19.689	11.097	11.075	13.544	28.476	39.952	12.644	37.325	36.864	12.37	38.352	43.463	39.698	26.055	41.009	40.669	36.008	42.018	39.826	41.31	39.609	38.727	21.595	12.718	25.549	33.741	39.393	43.218	18.418	7.417	2.916	2.68	3.347	0.967	0.974	0.694	2.353	1.908	0.377	1.78	0.516	0.888	1.5	13.613	0	1.214	11.629	6.061	3.109	0.608	1.469	1.701	0.94	2.369	3.172	6.117	3.025	2.368	7.446	5.209	6.545	1.104	5.606	1.842	1.881	6.553	1.412	2.974	2.838	3.35	2.218	5.732	3.469	4.234	4.458	18.737	2.358	11.276	3.834	3.678	30.595	17.818	4.757	4.015	9.371	6.284	5.272	5.109	6.324	6.355	5.422	10.319	8.484	2.982	4.617	7.046	7.412
174	3.942	3.898	4.846	3.592	4.441	3.93	4.444	3.867	4.453	3.881	5.211	4.681	5.331	4.669	5.114	3.391	4.928	3.582	4.053	4.89	5.043	3.795	4.962	4.743	5.309	4.953	3.893	4.095	5.283	4.869	5.416	4.428	3.584	5.135	5.604	5.789	4.161	5.699	5.566	9.796	5.981	5.944	4.615	5.373	5.742	6.406	5.5	3.562	5.898	6.559	5.515	7.224	5.285	7.184	6.005	5.781	6.611	6.666	36.289	7.745	5.252	3.827	22.756	7.083	11.001	6.811	6.65	9.102	7.096	7.561	8.265	5.659	9.592	6.573	11.087	3.191	7.62	6.27	7.565	4.493	4.738	9.421	10.079	7.483	27.814	32.428	4.176	7.384	23.872	8.156	11.861	36.153	6.92	23.034	40.823	12.17	7.587	17.875	26.311	28.57	37.212	5.204	13.672	24.195	31.866	16.292	15.641	8.095	19.739	21.778	38.342	15.284	56.114	12.712	43.845	32.839	7.504	21.076	12.935	17.485	14.128	38.777	27.022	29.395	21.529	10.214	30.547	12.14	19.27	12.024	10.474	14.471	17.037	28.513	12.043	35.21	34.749	11.769	39.279	32.024	28.259	23.94	41.936	38.554	24.569	30.579	37.711	42.237	37.494	39.654	19.48	12.117	26.476	31.626	37.278	41.103	17.999	8.344	3.033	3.607	4.274	2.607	1.409	0.686	3.28	2.835	0.788	1.45	1.612	0.823	1.312	13.194	1.179	0	12.556	6.988	4.036	1.687	0.27	0.538	0.273	3.296	4.099	7.044	1.843	1.342	8.373	6.136	7.472	0.778	5.716	1.125	1.267	6.663	1.39	3.901	1.938	2.749	1.168	6.659	4.396	1.759	4.568	18.318	1.308	10.857	3.233	2.245	30.176	17.399	4.156	3.596	7.256	4.587	4.671	6.036	5.723	5.936	5.003	8.204	8.065	2.397	4.727	6.627	4.216
175	12.221	13.19	14.138	12.884	13.733	13.819	12.051	12.209	12.06	11.488	12.818	12.288	12.938	13.961	14.406	12.032	14.22	11.189	11.66	12.497	14.335	13.433	12.569	12.35	12.916	13.415	11.5	11.702	13.4	12.476	14.708	12.035	11.191	12.742	14.896	12.093	11.768	14.991	13.173	18.174	12.628	21.29	13.907	14.665	16.418	20.569	16.176	11.169	15.19	14.166	14.807	18.171	12.892	19.056	13.624	15.073	11.979	17.342	37.707	13.113	12.266	14.503	36.852	18.62	13.957	21.406	17.326	27.099	12.464	16.042	27.403	16.335	16.357	22.054	23.277	12.084	17.735	16.946	19.56	15.169	15.414	21.335	23.186	16.323	41.91	33.846	14.852	18.06	37.968	23.681	24.843	37.571	22.808	33.803	42.241	19.252	22.707	29.267	27.729	39.339	38.63	15.88	24.441	25.613	42.635	30.388	27.831	22.742	31.929	35.874	39.76	16.701	57.532	24.902	45.263	34.257	27.702	31.845	21.981	31.581	21.983	52.873	37.791	43.491	42.973	17.946	44.643	21.34	29.764	16.231	18.852	13.976	27.806	39.282	20.5	49.306	50.492	20.226	40.697	42.793	39.028	38.036	43.354	52.65	35.338	41.348	51.807	43.655	51.59	41.072	31.67	19.199	27.894	45.722	51.374	55.199	28.493	9.238	11.45	11.214	11.881	10.714	11.49	12.331	10.887	10.442	11.902	12.424	11.433	12.453	12.286	23.688	11.871	12.505	0	6.533	9.414	10.81	13.249	13.007	12.231	10.903	10.217	10.644	13.1	13.178	5.516	9.736	7.017	12.079	9.585	13.148	12.267	12.581	11.391	9.945	13.312	12.784	15.165	10.259	12.003	14.309	9.139	28.812	13.849	21.351	13.909	13.753	41.07	27.893	14.832	14.09	19.446	16.359	15.347	9.636	16.399	16.43	15.497	20.394	18.559	10.762	11.94	17.121	14.735
176	6.53	7.499	8.447	7.193	8.042	8.128	6.36	6.518	6.369	5.797	7.127	6.597	7.247	8.27	8.715	6.341	8.529	5.498	5.969	6.806	8.644	7.742	6.878	6.659	7.225	7.724	5.809	6.011	7.709	6.785	9.017	6.344	5.5	7.051	9.205	6.402	6.077	9.3	7.482	18.377	6.937	9.545	8.216	8.974	10.727	10.007	10.485	5.478	9.499	8.475	9.116	7.972	7.201	11.599	7.933	9.382	6.288	11.651	37.91	7.422	6.575	8.812	37.055	7.863	10.309	10.412	11.635	15.601	6.773	6.869	13.25	10.644	8.9	10.174	17.586	6.393	7.297	11.255	13.869	9.478	9.723	14.283	23.389	8.183	42.113	34.049	9.161	12.369	38.171	13.141	25.046	37.774	10.952	34.006	42.444	19.455	12.572	29.47	27.932	39.542	38.833	10.189	24.644	25.816	42.838	30.591	22.14	15.69	26.238	36.077	39.963	16.904	57.735	19.211	45.466	34.46	12.489	32.048	22.184	31.784	22.186	53.076	37.994	43.694	28.028	18.149	44.846	21.543	24.073	11.332	19.055	13.779	28.009	39.485	20.703	49.509	50.695	20.429	40.9	42.996	39.231	38.239	43.557	52.853	35.541	41.551	52.01	43.858	51.793	41.275	25.979	19.402	28.097	45.925	51.577	55.402	22.802	7.17	5.759	5.523	6.19	5.023	5.799	6.64	5.196	4.751	6.211	6.733	5.742	6.762	6.595	17.997	6.18	6.814	6.637	0	3.723	5.119	7.558	7.316	6.54	5.212	4.526	4.953	7.409	7.487	2.148	4.045	0.677	6.388	2.385	7.457	6.576	6.89	5.7	4.254	7.621	7.093	9.474	4.568	6.312	8.618	3.448	23.121	8.158	15.66	8.218	8.062	24.99	22.202	9.141	8.399	13.755	10.668	9.656	3.945	10.708	10.739	9.806	14.703	12.868	5.071	6.249	11.43	9.044
177	3.29	4.642	5.59	4.336	4.442	5.271	3.503	3.661	3.129	2.94	3.887	3.357	4.007	5.413	5.858	3.484	5.672	2.641	3.081	3.566	5.787	4.885	3.638	3.419	3.985	4.484	2.952	2.771	4.469	3.545	6.16	3.104	2.643	3.811	6.348	3.804	2.837	6.443	4.242	13.302	4.339	6.688	5.359	6.117	7.87	7.15	7.628	2.621	6.642	5.367	6.259	5.374	3.961	9.001	4.693	6.525	3.69	7.923	32.999	4.824	3.977	5.05	26.398	5.265	7.711	7.555	8.778	12.744	4.175	4.271	9.522	6.938	6.302	7.317	14.729	3.536	4.699	8.398	11.012	5.901	6.866	11.685	13.721	5.585	31.456	29.138	5.335	9.512	27.514	13.931	15.503	32.863	8.095	31.374	37.533	16.823	13.534	21.517	23.021	36.91	33.922	7.332	22.012	20.905	40.206	19.934	19.283	13.092	23.381	25.42	35.052	11.994	52.824	16.354	40.555	29.549	8.761	29.371	15.788	21.127	16.9	42.419	36.005	33.037	25.171	13.095	34.189	14.404	21.216	8.734	13.98	11.181	25.377	36.853	14.307	38.852	38.391	14.033	35.989	40.364	36.599	27.582	38.646	42.196	33.552	39.688	41.353	38.947	41.136	36.364	23.122	16.77	23.186	35.268	40.92	44.745	19.945	5.054	2.902	2.666	2.95	2.175	2.942	3.783	1.68	1.304	3.354	3.876	2.885	3.905	3.738	15.14	3.323	3.966	9.303	3.735	0	2.271	4.701	4.459	3.692	1.401	1.367	2.355	4.552	5.627	5.12	0.67	4.219	3.856	4.445	4.6	4.716	7.4	2.852	0.607	5.761	4.236	6.617	1.426	1.8	5.761	3.297	20.264	5.301	12.803	5.361	5.205	32.122	19.345	6.284	5.542	10.898	7.811	6.799	2.433	7.851	7.882	6.949	11.846	10.011	4.113	5.298	8.573	8.093
178	3.173	4.142	5.09	3.836	4.685	4.771	3.003	3.161	3.012	2.44	3.77	3.24	3.89	4.913	5.358	2.984	5.172	2.141	2.612	3.449	5.287	4.385	3.521	3.302	3.868	4.367	2.452	2.654	4.352	3.428	5.66	2.987	2.143	3.694	5.848	4.348	2.72	5.943	4.125	10.04	4.54	6.188	4.859	5.617	6.411	6.65	6.169	2.121	6.142	5.118	5.759	5.783	3.844	5.63	4.576	6.025	5.17	7.423	34.848	6.304	3.811	4.55	25.875	5.642	9.56	7.055	7.319	12.221	5.655	6.12	9.022	6.438	8.151	6.817	14.206	3.036	6.179	7.875	10.489	5.401	5.407	9.665	13.198	6.042	30.933	30.987	4.835	8.053	26.991	8.825	14.98	34.712	7.595	35.477	39.382	23.933	8.256	20.994	24.87	41.013	35.771	6.809	26.115	22.754	44.309	19.411	18.76	11.072	22.858	24.897	36.901	13.843	54.673	15.831	42.404	31.398	8.261	33.519	13.768	20.604	14.88	41.896	39.465	32.514	24.648	10.458	33.666	12.384	20.693	10.583	10.718	13.03	29.48	40.956	12.287	38.329	37.868	12.013	37.838	44.467	40.702	27.059	40.495	41.673	37.012	43.022	40.83	40.796	40.613	38.213	22.599	23.88	25.035	34.745	40.397	44.222	19.422	6.903	2.402	2.166	2.833	0.401	1.151	1.329	1.839	1.394	1.012	1.957	0.608	1.523	1.677	14.617	0.608	1.702	11.115	5.547	2.595	0	1.977	2.516	1.428	1.855	2.658	5.603	4.029	2.856	6.932	4.695	6.031	1.592	5.092	2.657	3.071	6.039	0.965	2.46	4.116	3.736	2.706	5.218	2.955	5.238	3.944	19.741	2.846	12.28	4.838	4.682	31.599	18.822	5.761	5.019	10.375	7.288	6.276	4.595	7.328	7.359	6.426	11.323	9.488	2.468	4.103	8.05	6.898
